eventid,latitude,longitude,attacktype1,weaptype1,nkill,nwound
199607200004,41.067056,1.056419,3,6,0,0
199607200005,41.154818,1.108676,3,6,0,35
199607200006,36.63905,2.765038,3,6,5,30
199607200007,36.626889,3.479504,2,5,2,
199607200008,,,9,13,304,100
199607200009,43.793028,87.627812,3,6,0,0
199607200010,43.793028,87.627812,3,6,0,0
199607200011,43.793028,87.627812,3,6,0,0
199607200012,43.793028,87.627812,3,6,0,0
199607200013,43.793028,87.627812,3,6,0,0
199607200014,43.793028,87.627812,3,6,0,0
199607200015,43.793028,87.627812,3,6,0,0
199607200016,43.793028,87.627812,3,6,0,0
199607200017,43.793028,87.627812,3,6,0,0
199607200018,43.793028,87.627812,3,6,0,0
199607200019,43.793028,87.627812,3,6,0,0
199607200020,43.793028,87.627812,3,6,0,0
199607200021,43.793028,87.627812,3,6,0,0
199607200022,43.793028,87.627812,3,6,0,0
199607200023,43.793028,87.627812,3,6,0,0
199607200024,43.793028,87.627812,3,6,0,0
199607200025,43.793028,87.627812,3,6,0,0
199607200026,43.793028,87.627812,3,6,0,0
199607200027,43.793028,87.627812,3,6,0,0
199607200028,43.793028,87.627812,3,6,0,0
199607200029,43.793028,87.627812,3,6,0,0
199607200030,43.793028,87.627812,3,6,0,0
199607200031,43.793028,87.627812,3,6,0,0
199607200032,43.793028,87.627812,3,6,0,0
199607200033,43.793028,87.627812,3,6,0,0
199607200034,43.793028,87.627812,3,6,0,0
199607200035,43.793028,87.627812,3,6,0,0
199607200036,43.793028,87.627812,3,6,0,0
199607200037,43.793028,87.627812,3,6,0,0
199607200038,43.793028,87.627812,3,6,0,0
199607200039,43.793028,87.627812,3,6,0,0
199607200040,43.793028,87.627812,3,6,0,0
199607200041,43.793028,87.627812,3,6,0,0
199607200042,43.793028,87.627812,3,6,0,0
199607200043,43.793028,87.627812,3,6,0,0
199607200044,43.793028,87.627812,3,6,0,0
199607200045,43.793028,87.627812,3,6,0,0
199607200046,43.793028,87.627812,3,6,0,0
199607200047,43.793028,87.627812,3,6,0,0
199607200048,43.793028,87.627812,3,6,0,0
199607200049,43.793028,87.627812,3,6,0,0
199607200050,43.793028,87.627812,3,6,0,0
199607200051,43.793028,87.627812,3,6,0,0
199607200052,43.793028,87.627812,3,6,0,0
199607200053,43.793028,87.627812,3,6,0,0
199607200054,43.793028,87.627812,3,6,0,0
199607200055,43.793028,87.627812,3,6,0,0
199607200056,27.732365,30.843773,1,5,1,0
199607200057,50.940664,6.959912,7,8,0,0
199607210001,25.55,-103.433333,1,5,1,0
199607210002,14.596051,120.978666,1,5,1,
199607210003,41.076769,1.144041,3,6,0,0
199607220001,19.700593,-101.186421,1,5,5,1
199607220002,20.716452,-103.40014,2,5,3,2
199607220003,20.716452,-103.40014,1,5,1,0
199607220004,25.865247,-100.392589,2,5,1,0
199607220005,32.493683,-116.95295,1,13,1,0
199607220006,32.64557,-115.445342,1,5,1,0
199607220007,31.50547,74.34288,3,6,4,68
199607220008,32.082884,72.671445,3,6,0,8
199607220009,24.436667,118.318333,6,7,0,0
199607220010,25.774591,-80.214195,7,8,0,0
199607220011,-1.227025,16.793268,2,5,0,0
199607220012,1.210589,-77.993327,6,13,0,0
199607230001,16.756932,-93.129235,2,5,3,4
199607230002,16.756932,-93.129235,2,5,3,4
199607230003,43.291618,-1.977903,3,6,0,1
199607230004,36.716365,4.049834,1,5,1,0
199607230005,1.637898,-77.745208,1,5,1,0
199607230006,4.667128,-74.106056,6,13,0,0
199607230007,53.074981,8.807081,7,8,0,1
199607230008,51.512054,7.463573,7,8,0,0
199607230009,54.32268,10.135862,7,8,0,0
199607240001,6.855948,79.862968,3,6,61,391
199607240002,47.226417,8.822621,3,6,0,2
199607240003,40.802277,29.440664,1,5,1,1
199607240004,36.763763,3.055413,3,6,0,4
199607240005,48.90523,9.13852,7,8,0,0
199607240006,48.777106,9.180769,7,8,0,0
199607240007,48.893383,8.70492,7,8,0,0
199607250001,33.132884,35.333211,3,6,0,1
199607250002,48.7,44.516667,3,6,0,0
199607250003,41.106178,28.689863,1,5,1,1
199607250004,2.878003,32.718138,9,13,58,0
199607250005,35.696944,-0.633056,4,13,0,0
199607250006,,,6,5,0,0
199607250007,44.057222,17.450833,3,6,0,0
199607250008,43.823169,17.608302,7,8,0,0
199607250009,-3.375828,29.364107,3,6,,
199607250010,-33.366238,-70.505302,3,6,0,0
199607250011,50.10492,8.758561,7,8,0,0
199607260001,43.054198,-2.178116,1,5,1,0
199607260002,40.465595,-3.696263,4,7,0,0
199607260003,2.771679,32.288421,2,5,6,0
199607260004,4.667128,-74.106056,1,5,1,0
199607260005,41.754039,9.100876,3,6,0,0
199607260006,53.553813,9.991586,7,8,0,0
199607260007,52.50153,13.401851,9,13,0,0
199607260008,51.435146,6.762691,7,8,0,0
199607260009,53.553813,9.991586,7,8,0,0
199607260010,51.435146,6.762691,7,8,0,0
199607260011,31.995965,35.27111,2,5,3,0
199607270001,43.320229,45.654491,6,13,0,0
199607270002,,,7,8,0,0
199607270003,33.764496,-84.432083,3,6,1,110
199607270004,-6.208821,106.846046,2,8,5,149
199607270005,-6.208821,106.846046,7,8,0,0
199607270006,-6.208821,106.846046,7,8,0,0
199607270007,-6.208821,106.846046,7,8,0,0
199607270008,-6.208821,106.846046,7,8,0,0
199607270009,-6.208821,106.846046,7,8,0,0
199607270010,-6.208821,106.846046,7,8,0,0
199607270011,-6.208821,106.846046,7,8,0,0
199607270012,-6.208821,106.846046,7,8,0,0
199607270013,-6.208821,106.846046,7,8,0,0
199607280001,6.700414,121.972557,2,5,4,3
199607280002,21.033077,105.849981,9,13,0,1
199607280004,48.208174,16.373819,7,8,0,0
199607280005,0.49765,-76.49768,2,5,0,4
199607290001,31.50547,74.34288,2,5,10,20
199607290002,-11.967368,-76.978462,3,6,1,5
199607290003,-11.967368,-76.978462,3,6,0,3
199607290004,14.599352,120.984772,2,5,4,3
199607290005,43.006184,46.442115,1,5,1,1
199607290006,-26.31662,26.81629,3,6,0,0
199607290007,36.763763,3.055413,3,6,1,10
199607290008,,,6,13,0,0
199607290009,51.213924,6.780691,7,8,0,0
199607290010,48.139126,11.580186,7,8,0,0
199607290011,49.251389,11.234261,7,8,0,0
199607290012,34.205605,74.353867,3,6,2,100
199607290013,34.08374,74.789902,3,6,,25
199607300001,17.439193,-99.545097,2,5,0,0
199607300002,-12.787148,-74.973207,9,13,0,0
199607300003,7.751209,123.148704,7,8,,
199607300004,55.751377,37.579914,3,6,0,0
199607300005,-29.93178,29.87823,1,13,3,0
199607300006,23.135309,91.947098,6,13,0,5
199607300007,-22.908278,-43.197026,1,5,1,0
199607300008,27.929867,30.838026,1,5,1,0
199607300009,51.045925,7.01922,7,8,0,0
199607310001,-11.967368,-76.978462,1,5,1,0
199607310002,43.258434,-2.921819,7,8,0,0
199607310003,41.354322,-1.647009,3,6,0,0
199607310004,36.763763,3.055413,2,5,0,0
199607310005,-34.61768,-58.444435,2,9,0,1
199607310006,-15.826088,-47.922322,7,8,0,0
199607310007,27.679167,30.7725,1,5,1,0
199607310008,48.893383,8.70492,7,8,0,0
199608000001,42.714152,9.431706,3,6,0,0
199608000002,42.681855,9.303746,3,6,0,0
199608010001,18.349948,-99.479498,2,5,0,1
199608010002,7.361494,122.368451,9,13,,
199608010003,34.171831,70.621679,3,6,15,30
199608010004,35.696944,-0.633056,1,6,2,0
199608010005,6.242026,-75.564766,3,6,0,0
199608010006,4.667128,-74.106056,3,6,0,1
199608010007,4.667128,-74.106056,3,6,0,1
199608010008,48.856644,2.34233,3,6,0,0
199608010009,34.08374,74.789902,6,13,,
199608020001,46.35,48.05,3,6,0,0
199608020002,42.9925,21.1425,3,6,0,0
199608020003,42.672479,21.163748,3,6,0,0
199608020004,42.910556,21.193056,3,6,0,0
199608020005,7.2565,80.721442,1,5,0,0
199608020006,0.49765,-76.49768,2,5,1,8
199608020007,27.732365,30.843773,2,5,3,0
199608020008,26.019955,89.993571,2,5,4,
199608030001,-13.152712,-74.218628,2,5,2,3
199608030002,-30.296312,153.115672,3,6,0,0
199608040001,20.211944,-87.465833,6,13,0,0
199608040002,20.211944,-87.465833,7,8,0,0
199608040003,20.211944,-87.465833,2,8,0,0
199608040004,20.211944,-87.465833,2,8,0,0
199608040005,55.751377,37.579914,3,6,0,0
199608040006,8.345185,80.388133,1,5,0,1
199608040007,3.104179,32.083745,2,9,24,0
199608040008,35.37849,1.32569,3,6,0,24
199608040009,,,3,6,0,0
199608040010,14.971912,-89.529025,1,5,4,0
199608040011,45.690989,13.138748,3,6,0,1
199608050001,33.176111,35.443333,3,6,0,2
199608050002,32.082884,72.671445,1,5,1,1
199608050003,48.7,44.516667,3,6,1,0
199608050004,34.264987,108.944269,3,6,0,0
199608050005,,,3,6,0,0
199608050006,,,9,13,8,0
199608050007,8.04928,-73.085536,9,13,3,0
199608050009,8.977146,38.773226,3,6,2,17
199608050010,48.856644,2.34233,1,13,1,0
199608050012,45.635626,13.052707,3,6,0,0
199608060001,31.50547,74.34288,1,5,1,0
199608060002,55.751377,37.579914,3,6,0,0
199608060003,36.763763,3.055413,3,6,0,5
199608070001,17.104931,-100.042463,2,5,1,2
199608070002,7.924677,81.544937,6,13,0,0
199608070003,6.875271,81.830633,6,13,0,0
199608070004,9.14515,-74.22554,9,13,1,7
199608070005,9.14515,-74.22554,9,13,1,7
199608080001,33.866816,35.959373,1,5,1,0
199608080002,20.942483,-17.036235,4,5,0,0
199608080003,36.763763,3.055413,3,6,1,20
199608090001,22.192266,113.547631,3,6,0,0
199608090002,8.05,-77.583333,6,13,0,0
199608090003,8.577826,81.218719,3,6,0,9
199608090004,36.745632,3.830243,3,6,0,0
199608090005,-23.550711,-46.633475,2,5,1,3
199608100001,17.652062,-99.524962,2,5,0,2
199608100005,3.533175,-76.309909,1,5,7,0
199608110001,43.427011,46.087993,1,5,0,0
199608110002,4.73538,45.2024,1,5,2,0
199608110003,7.733107,81.68882,3,6,0,37
199608110004,7.921328,81.52467,2,5,0,0
199608110005,36.989722,6.460278,3,6,0,12
199608110006,36.81694,3.85722,3,6,1,0
199608110007,,,6,13,0,0
199608120001,48.783333,44.766667,3,6,0,8
199608120002,-25.748281,28.212069,3,6,0,0
199608120004,7.821533,81.550106,2,5,0,0
199608120005,36.763763,3.055413,2,5,2,1
199608120006,35.962798,116.685184,3,6,2,2
199608120007,28.097438,30.756499,1,5,2,0
199608120009,15.347892,-90.87235,2,5,0,0
199608120010,18.576667,-72.226944,2,5,1,1
199608120011,14.62,-90.844167,9,13,0,0
199608130001,33.276721,35.480938,3,6,1,0
199608130002,24.565195,-104.648269,2,5,9,0
199608130003,42.98542,47.450668,3,6,0,1
199608130004,37.566535,126.977969,8,9,0,30
199608130005,9.666399,80.020477,1,13,2,0
199608130006,7.939525,81.000963,1,13,1,0
199608130007,0.66643,-76.87192,3,6,2,37
199608130008,-7.797224,110.368797,8,9,1,0
199608140001,,,3,6,0,0
199608140002,,,3,6,0,0
199608140003,5.74514,-75.97625,2,5,0,4
199608140004,4.5981,-74.07603,6,13,0,0
199608140005,41.930607,8.742907,3,6,0,0
199608140006,50.075538,14.437801,3,6,0,0
199608140007,48.856644,2.34233,3,6,0,1
199608140008,-4.55013,136.889096,6,5,0,0
199608150001,44.050154,43.05102,3,6,0,0
199608150002,8.86656,80.5093,9,13,0,0
199608150003,38.552185,68.767441,3,6,0,6
199608150004,38.552185,68.767441,3,6,1,2
199608150005,35.439127,2.5158,2,9,18,0
199608150006,-34.928726,138.599945,2,5,2,1
199608150010,44.966944,15.943056,3,6,0,0
199608150011,44.966944,15.943056,3,6,0,0
199608150012,44.966944,15.943056,3,6,0,0
199608150013,,,6,5,0,0
199608150014,6.270526,-75.572173,6,5,0,0
199608150015,14.0273,-86.568619,1,5,1,0
199608150016,26.524472,91.350511,3,6,1,
199608160001,42.695391,-1.676069,3,6,0,0
199608160002,4.667128,-74.106056,2,5,0,1
199608160003,10.981412,-74.778319,2,5,2,0
199608160004,10.981412,-74.778319,2,5,2,0
199608160005,27.732365,30.843773,2,5,1,0
199608160007,40.60675,-111.938754,7,8,0,0
199608170001,32.493683,-116.95295,1,5,1,0
199608170002,6.80631,29.676118,6,13,0,0
199608170003,12.126693,15.0284,1,5,1,0
199608170004,6.242026,-75.564766,3,6,1,21
199608170005,10.14864,-73.96144,1,13,1,0
199608170006,10.14864,-73.96144,6,13,0,0
199608170007,42.699997,9.447317,3,6,0,0
199608170008,26.768056,31.493889,1,5,2,3
199608170009,43.388051,-1.663055,3,6,0,0
199608170010,26.980484,94.631367,3,6,0,0
199608180001,29.477456,72.789336,2,5,18,69
199608180002,6.46052,-71.72989,3,6,2,2
199608180003,41.930607,8.742907,3,6,0,0
199608180004,41.930607,8.742907,3,6,0,0
199608180005,23.093895,77.511151,8,9,,
199608180006,25.155392,91.736984,2,5,12,7
199608180007,26.200605,92.937574,3,6,2,5
199608190001,16.893485,-92.626492,6,13,6,0
199608190002,39.74887,37.016499,2,5,3,0
199608190004,9.337295,-73.653621,6,13,1,0
199608190005,41.930607,8.742907,3,6,0,0
199608190006,43.388051,-1.663055,3,6,0,0
199608190007,18.527716,-72.33284,2,5,1,2
199608200001,,,9,13,1,0
199608200002,42.98542,47.450668,1,6,0,0
199608200003,42.98542,47.450668,3,6,4,8
199608200004,36.763763,3.055413,2,5,0,3
199608200005,-34.61768,-58.444435,2,5,0,7
199608200006,-23.550711,-46.633475,2,5,4,3
199608200007,41.621822,8.97472,3,6,0,0
199608200008,18.527716,-72.33284,3,6,0,0
199608200009,18.527716,-72.33284,1,5,1,0
199608200010,18.527716,-72.33284,1,5,1,0
199608210001,42.118092,-8.849579,3,6,0,0
199608210002,42.880447,-8.546303,3,6,0,0
199608210003,7.882318,-76.630626,2,9,1,0
199608210004,,,6,5,0,0
199608210005,2.043924,-72.331113,2,5,5,3
199608210006,42.63651,8.937046,3,6,0,0
199608210007,27.732365,30.843773,1,5,2,1
199608210008,27.732365,30.843773,1,5,1,0
199608220001,55.751377,37.579914,3,6,0,0
199608220002,37.577039,43.736096,3,6,5,0
199608220003,42.567651,8.757222,3,6,0,0
199608220004,18.527716,-72.33284,7,5,0,0
199608220005,33.732216,75.157913,2,5,14,
199608230001,42.118092,-8.849579,3,6,0,0
199608230002,36.62503,2.65747,3,6,7,5
199608230003,44.135926,15.632332,3,6,0,0
199608230004,18.527716,-72.33284,1,5,1,0
199608240001,-12.950681,-74.56077,9,13,1,1
199608240002,42.394617,-8.825634,3,6,0,0
199608240003,44.952117,34.102417,6,5,0,0
199608240004,41.084195,-81.514059,3,6,0,3
199608240005,40.17857,44.535763,1,5,2,0
199608240006,6.30484,-75.880642,1,5,10,0
199608240007,4.667128,-74.106056,6,13,0,0
199608240008,41.918891,8.737554,3,6,0,0
199608240009,41.918891,8.737554,3,6,0,0
199608240010,41.918891,8.737554,3,6,0,0
199608240011,41.918891,8.737554,3,6,0,0
199608250001,48.15,17.116667,3,6,0,0
199608250002,42.394617,-8.825634,3,6,0,0
199608250003,8.980118,79.912462,1,5,1,0
199608250004,7.716666,81.700188,2,5,1,0
199608250005,16.717265,98.569642,9,13,0,2
199608250006,39.106709,39.545246,1,13,3,0
199608250007,41.106178,28.689863,3,6,0,0
199608250008,2.968063,33.321685,6,13,0,0
199608250009,31.231763,121.484443,1,13,1,0
199608250010,42.010303,9.325431,3,6,0,0
199608250011,27.732365,30.843773,2,5,4,1
199608250012,14.622869,-90.529068,6,13,0,0
199608250013,18.527716,-72.33284,3,6,0,2
199608250014,47.498406,19.040758,3,6,0,0
199608260001,16.863443,-99.881597,2,5,1,1
199608260002,48.15,17.116667,3,6,0,0
199608260003,15.604468,32.529136,4,5,0,0
199608260004,26.217001,50.587414,2,5,0,1
199608260005,5.70905,-75.31102,1,5,3,0
199608260006,9.337295,-73.653621,6,13,0,0
199608260007,41.48734,9.130112,3,6,0,0
199608270001,8.757816,80.487907,3,6,2,16
199608270002,7.02104,-75.90933,3,6,0,3
199608270003,41.387174,9.159269,3,6,0,0
199608270004,9.989424,-83.037394,2,5,1,4
199608270005,29.896389,32.457778,1,5,1,0
199608270007,18.5125,-72.285278,3,6,0,0
199608270008,-7.289166,112.734398,2,8,0,0
199608280001,17.551547,-99.500648,2,5,2,2
199608280002,17.266667,-97.683333,2,5,3,11
199608280003,17.054348,-96.712954,2,5,7,11
199608280004,17.551547,-99.500648,2,5,0,5
199608280005,31.529734,35.118225,2,5,0,2
199608280006,6.508416,124.855245,2,5,7,1
199608280007,42.796678,21.155196,1,5,1,0
199608280008,42.505938,21.177937,3,6,0,0
199608280010,9.3625,-73.60158,6,13,0,0
199608280012,42.010303,9.325431,3,6,0,1
199608280013,41.591369,9.278311,3,6,0,0
199608290001,33.387246,35.599531,3,6,1,1
199608290002,15.829212,-96.319585,6,5,0,0
199608290003,6.725196,79.918392,2,5,29,15
199608290004,-34.61768,-58.444435,3,6,0,0
199608290005,-34.61768,-58.444435,3,6,0,0
199608290006,4.562765,-74.695694,9,13,2,0
199608290007,41.930607,8.742907,3,6,0,0
199608290008,41.930607,8.742907,3,6,0,0
199608300001,19.234424,-101.457737,2,5,1,2
199608300002,36.75319,2.88783,3,6,2,6
199608300003,6.75389,-72.97241,2,5,5,0
199608300004,4.667128,-74.106056,9,13,5,3
199608300005,4.667128,-74.106056,9,13,5,3
199608300006,4.667128,-74.106056,9,13,5,3
199608300007,5.026003,-74.030012,9,13,2,0
199608300008,5.026003,-74.030012,9,13,2,0
199608300009,5.026003,-74.030012,9,13,2,0
199608300010,6.527866,-72.696032,9,13,10,0
199608300011,41.845925,8.993604,3,6,0,0
199608310001,32.410278,35.070278,2,5,0,2
199608310002,42.104248,9.512429,3,6,0,0
199608310003,18.527716,-72.33284,3,6,0,0
199608310004,35.04819,-89.620111,7,8,0,0
199609000001,41.918891,8.737554,3,6,0,0
199609000002,41.918891,8.737554,3,6,0,0
199609000003,41.918891,8.737554,3,6,0,0
199609000004,41.918891,8.737554,3,6,0,0
199609000005,41.918891,8.737554,3,6,0,0
199609000006,41.918891,8.737554,3,6,0,0
199609010001,36.050845,-95.789504,3,6,0,0
199609010002,41.930607,8.742907,3,6,0,0
199609020001,54.607712,-5.95621,3,6,0,2
199609020002,31.752604,72.92238,3,6,0,13
199609020003,7.689011,81.72947,3,6,0,0
199609020004,,,6,13,0,0
199609020005,6.242026,-75.564766,6,5,0,0
199609020006,46.958955,-0.889664,3,6,0,0
199609030001,33.888523,35.503513,4,7,0,0
199609030002,54.463367,-6.328597,1,5,1,1
199609030003,11.980467,-86.310774,1,5,2,0
199609030005,7.775413,81.606247,3,6,0,0
199609030006,36.763763,3.055413,3,6,1,10
199609030007,36.745632,3.830243,3,6,4,0
199609030008,7.894195,-72.503885,9,13,4,10
199609030009,10.521402,-74.186707,1,5,7,0
199609030010,41.387174,9.159269,3,6,0,1
199609040001,16.863443,-99.881597,3,6,0,0
199609040002,16.863443,-99.881597,3,6,0,0
199609040003,31.50547,74.34288,8,6,0,0
199609040004,2.059819,45.326115,6,5,0,0
199609040005,37.486729,71.549843,3,6,0,0
199609040006,22.244854,92.017787,9,13,0,4
199609040007,9.142038,-75.061115,2,8,0,15
199609040008,,,2,8,0,0
199609040009,42.63651,8.937046,3,6,0,0
199609040010,41.930607,8.742907,3,6,0,0
199609050001,7.08582,-70.75779,3,6,0,0
199609050002,4.5981,-74.07603,3,6,0,0
199609050003,4.667128,-74.106056,9,13,0,0
199609050004,4.667128,-74.106056,9,13,0,0
199609050005,7.946283,-72.898807,3,6,0,0
199609050006,41.918891,8.737554,3,6,0,0
199609050007,42.650556,18.091389,3,6,0,0
199609060001,32.493683,-116.95295,6,5,0,1
199609060002,5.023316,-74.004122,9,13,4,2
199609060003,27.390278,30.893056,1,5,1,0
199609060004,18.431389,-72.866944,7,8,0,0
199609060005,18.419444,-72.936389,2,8,0,0
199609060006,18.431389,-72.866944,7,8,0,0
199609070001,16.025407,120.453097,3,6,8,7
199609070002,15.450113,36.400021,9,13,15,5
199609070003,-1.658501,29.220455,3,6,2,33
199609070004,21.439464,92.007732,2,5,1,10
199609070005,-3.468286,30.24734,9,13,5,0
199609070006,5.19623,-73.88795,9,13,3,0
199609070007,4.72288,-76.11931,9,13,0,0
199609070008,2.03955,-77.21702,9,13,0,0
199609070009,0.962302,-77.732459,3,6,0,0
199609070010,34.205605,74.353867,3,6,0,0
199609070011,33.778175,76.576171,3,6,0,0
199609070012,33.778175,76.576171,2,5,1,0
199609070013,33.778175,76.576171,3,6,2,7
199609070014,34.150954,74.645167,3,6,0,0
199609080001,24.891115,67.143311,1,13,1,0
199609080002,24.891115,67.143311,2,5,1,8
199609080003,24.891115,67.143311,2,8,0,0
199609080004,24.891115,67.143311,2,8,0,0
199609080005,-6.827411,155.746393,9,13,12,0
199609080006,55.751377,37.579914,3,6,0,3
199609080007,26.20129,50.479883,7,8,0,3
199609080008,24.897778,91.871389,3,6,0,0
199609080009,3.866667,-74.416667,6,13,0,0
199609080010,9.56049,-73.33269,6,13,0,0
199609080011,6.547306,-71.002231,3,6,2,0
199609080012,35.132985,33.934618,2,5,1,1
199609090001,,,3,6,4,1
199609090002,38.552185,68.767441,3,6,0,0
199609090003,22.65735,92.173271,2,5,30,2
199609090004,-3.427512,29.924253,1,13,4,0
199609090006,41.876944,8.978889,3,6,0,0
199609090007,41.918891,8.737554,3,6,0,0
199609090008,42.699997,9.447317,3,6,0,0
199609090009,13.69288,-89.199161,1,5,1,0
199609100001,17.062447,-96.695761,2,5,0,2
199609100002,33.897995,70.107536,3,5,97,89
199609100003,9.8,80.15,3,6,0,6
199609100004,6.707215,80.878325,3,6,1,1
199609100005,33.42551,-111.937419,8,9,0,0
199609100006,-3.080156,29.397914,9,13,14,8
199609100007,42.699997,9.447317,3,6,0,0
199609110001,17.965664,102.623034,9,13,5,1
199609110002,,,9,13,6,4
199609110003,7.716666,81.700188,9,13,0,6
199609110005,-2.170832,-79.922359,6,5,0,1
199609110006,33.789497,75.103386,3,6,0,0
199609120001,33.671638,73.056068,1,5,1,0
199609120002,7.209594,124.241966,2,8,,1
199609120003,,,2,5,5,
199609120004,7.301756,81.67473,3,5,11,27
199609120005,,,2,5,13,0
199609120006,36.66655,3.09606,3,6,2,28
199609120007,28.292519,117.245497,1,13,1,0
199609120008,7.882318,-76.630626,2,5,2,0
199609120009,7.882318,-76.630626,2,5,2,0
199609120010,7.6676,-76.6803,1,5,3,0
199609120011,42.714152,9.431706,3,6,0,0
199609120013,33.86652,74.864548,1,6,0,0
199609130001,19.371887,-99.086624,3,6,0,0
199609130002,55.751377,37.579914,3,6,1,1
199609130003,-29.93178,29.87823,2,5,2,3
199609130004,35.039731,33.981716,3,6,1,0
199609130005,27.895,30.803056,2,5,2,0
199609130006,26.981111,31.270278,1,5,4,0
199609130007,34.08374,74.789902,1,5,3,5
199609140002,16.756932,-93.129235,3,6,0,3
199609140003,31.50547,74.34288,2,5,0,7
199609140004,-29.93178,29.87823,2,5,2,1
199609140005,7.670869,-71.521469,2,5,1,4
199609140006,1.804883,-75.89077,9,13,4,0
199609140007,7.08071,-74.70101,9,13,0,4
199609140008,,,2,8,0,0
199609140009,41.621822,8.97472,3,6,0,0
199609150001,17.054348,-96.712954,6,5,0,0
199609150002,7.057424,124.678935,9,13,2,
199609150003,10.981412,-74.778319,1,5,2,5
199609150004,27.064266,31.344778,1,5,0,2
199609160001,17.035559,-100.062088,2,5,1,1
199609160002,54.607712,-5.95621,1,5,1,0
199609160003,7.301756,81.67473,9,13,1,3
199609160004,7.75954,-73.39031,9,13,4,0
